;wkr_nr2013;wkr_nr2017;wkr_name_2017;bula_2017;bula_name_2017;bula_abk_2017;change2017;new2017;ost_2017;wkr_nr2009;wkr_nr2005;wkr_nr2002;wkr_nr1998;change2013;new2013;change2009;new2009;change2005;new2005;change2002;new2002;jahr_2002;wkr_name_2002;bula_2002;ost_2002;wahlberechtigte_2002;waehler_2002;zweitstimmegueltig_2002;spd1_2002;spd2_2002;cdu1_2002;cdu2_2002;csu1_2002;csu2_2002;gru1_2002;gru2_2002;fdp1_2002;fdp2_2002;pds1_2002;pds2_2002;jahr_2005;wkr_name_2005;bula_2005;ost_2005;wahlberechtigte_2005;waehler_2005;zweitstimmegueltig_2005;spd1_2005;spd2_2005;cdu1_2005;cdu2_2005;csu1_2005;csu2_2005;gru1_2005;gru2_2005;fdp1_2005;fdp2_2005;pds1_2005;pds2_2005;jahr_2009;wkr_name_2009;bula_2009;ost_2009;wahlberechtigte_2009;waehler_2009;zweitstimmegueltig_2009;spd1_2009;spd2_2009;cdu1_2009;cdu2_2009;fdp1_2009;fdp2_2009;pds1_2009;pds2_2009;gru1_2009;gru2_2009;csu1_2009;csu2_2009;jahr_2013;wkr_name_2013;cdsu1share_2002;spd1share_2002;fdp1share_2002;gru1share_2002;lin1share_2002;cdsu2share_2002;spd2share_2002;fdp2share_2002;gru2share_2002;lin2share_2002;cdsu1share_2005;spd1share_2005;fdp1share_2005;gru1share_2005;lin1share_2005;cdsu2share_2005;spd2share_2005;fdp2share_2005;gru2share_2005;lin2share_2005;cdsu1share_2009;spd1share_2009;fdp1share_2009;gru1share_2009;lin1share_2009;cdsu2share_2009;spd2share_2009;fdp2share_2009;gru2share_2009;lin2share_2009
181;181;181;Main-Taunus;6;Hessen;HE;0;0;0;181;182;182;141;0;0;0;0;0;0;1;1;2002;Main-Taunus;6;0;193631;163517;161147;57260;50469;79928;69288;0;0;11422;18572;10232;17388;1732;1654;2005;Main-Taunus;6;0;193679;161332;158751;50418;43337;80848;63644;0;0;11988;15828;8411;26019;4806;5736;2009;Main-Taunus;6;0;195505;155748;153426;36629;29515;72680;56989;18588;33225;7718;8699;15618;18258;0;0;2013;Main-Taunus;0,495994340571031;0,350177657368959;0,0625745335347395;0,069852064311356;0,0105921708446217;0,429967669270914;0,308646807365595;0,106337567347738;0,113578404691867;0,0101151562222888;0,509275532122632;0,312510847197084;0,052134728386185;0,0743063992264399;0,0297895023925818;0,40090456123111;0,268619988594947;0,161276126248977;0,0981082488285027;0,0355540128430814;0,473713712147876;0,235181190127642;0,119346636874952;0,100277371137992;0,0495544084033182;0,371442910588818;0,189504841153658;0,213325371754372;0,117227829570845;0,0558530446618897
182;182;182;Frankfurt am Main I;6;Hessen;HE;0;0;0;182;183;183;138;0;0;0;0;0;0;0;0;2002;Frankfurt am Main I;6;0;182930;138514;136085;60026;47378;48721;45655;0;0;12178;23868;8019;11086;2513;3492;2005;Frankfurt am Main I;6;0;183183;135863;133361;52850;41413;49510;39377;0;0;12650;20739;7603;17205;7783;9357;2009;Frankfurt am Main I;6;0;190058;132429;130338;39147;29107;45866;36031;12876;22761;12031;14551;15701;20645;0;0;2013;Frankfurt am Main I;0,358018885255539;0,43335691699034;0,0578930649609426;0,0879189107238258;0,0181425704260941;0,335488848881214;0,342044847452243;0,0800352310957737;0,17231471187028;0,0252104480413532;0,371247966047045;0,388994796228554;0,0559607840250841;0,0931084990026718;0,0572856480425134;0,295266232256807;0,304814408632225;0,126634918999286;0,152646415874815;0,0688708478393676;0,351900443462382;0,295607457581043;0,0972294588043404;0,118561644352823;0,0908486811801041;0,27644278721478;0,219793247702542;0,171873230183721;0,155894856866698;0,109877745810963
183;183;183;Frankfurt am Main II;6;Hessen;HE;0;0;0;183;184;184;139;0;0;0;0;0;0;0;0;2002;Frankfurt am Main II;6;0;200796;157015;154489;55040;52438;54632;50564;0;0;31567;29910;6697;13377;3081;3698;2005;Frankfurt am Main II;6;0;203726;157455;154848;52063;46265;57539;45133;0;0;28925;27117;6591;21432;7188;10029;2009;Frankfurt am Main II;6;0;212140;156548;154398;45074;33243;55027;43089;14336;27031;11998;15397;23403;28225;0;0;2013;Frankfurt am Main II;0,353630355559296;0,350539757348024;0,042651975925867;0,201044486195586;0,0196223290768398;0,327298383703694;0,333968092220489;0,0851956819412158;0,190491354329204;0,0235518899468204;0,371583746641868;0,330653202502302;0,0418595789273126;0,183703280302309;0,0456511384205011;0,291466470345113;0,293829983169795;0,13611508049919;0,172220634466991;0,0636943888730113;0,356397103589425;0,287924470449958;0,0915757467358254;0,149494084881314;0,0766410302271508;0,279077449189756;0,212350205687712;0,172669085520096;0,180296139203311;0,0983532207374096
184;184;184;Groß-Gerau;6;Hessen;HE;0;0;0;184;185;185;141;0;0;0;0;0;0;0;0;2002;Groß-Gerau;6;0;169053;136988;134082;66977;58534;46922;43275;0;0;9995;15307;7147;10446;2453;1863;2005;Groß-Gerau;6;0;169776;135836;132829;62419;52132;48321;40054;0;0;8100;14261;4957;14182;5736;6824;2009;Groß-Gerau;6;0;172278;128119;125354;44973;35058;45410;37526;10177;18630;9449;11103;12072;15677;0;0;2013;Groß-Gerau;0,349950030578303;0,488926037317137;0,052172453061582;0,0729625952638187;0,0179066779571933;0,322750257305231;0,427292901568021;0,076254854439805;0,111739714427541;0,0135997313633311;0,363783511130852;0,459517359168409;0,036492535115875;0,0596307311758297;0,0422273918548838;0,301545596217693;0,383786330575105;0,104405312288348;0,104986895962779;0,0502370505609706;0,362254096398998;0,351025218741951;0,0794339637368384;0,0942249002880135;0,0737517464232471;0,299360211879956;0,27363622881852;0,145411687571711;0,122362803331278;0,0866616192758295
185;185;185;Offenbach;6;Hessen;HE;0;0;0;185;186;186;142;0;0;0;0;0;0;0;0;2002;Offenbach;6;0;221942;176190;172980;74924;61315;74158;67721;0;0;9114;20733;10062;15300;2334;2567;2005;Offenbach;6;0;220625;170268;166889;66517;53436;72653;60127;0;0;9325;18135;7990;20946;7193;8578;2009;Offenbach;6;0;221180;158857;154644;44542;34376;62281;49267;15843;28409;11594;13813;15243;19863;0;0;2013;Offenbach;0,428708521216326;0,425245473636415;0,0571088029967649;0,0517282479141836;0,0132470628298995;0,391496126719852;0,348004994608094;0,0868380725353312;0,117674101821897;0,0145694988364833;0,435337260095033;0,390660605633472;0,0469260225056969;0,0547666032372495;0,0422451664434891;0,3602813846329;0,313834660652618;0,123017830713933;0,106508562971316;0,0503794018840886;0,402737901244148;0,28039053991955;0,0997312047942489;0,0959542229804164;0,0729838785826246;0,318583326866868;0,216395878053847;0,178833793915282;0,125036982946927;0,0869524163241154
186;186;186;Darmstadt;6;Hessen;HE;0;0;0;186;187;187;143;0;0;0;0;0;0;0;0;2002;Darmstadt;6;0;229095;185863;182392;88041;73139;65393;58383;0;0;14755;28844;8368;14594;2114;2896;2005;Darmstadt;6;0;229735;183416;179775;80289;65693;67498;54617;0;0;14557;25435;6584;19442;6955;9452;2009;Darmstadt;6;0;233622;176435;173385;60581;43605;60536;49924;13553;26539;11213;14869;20963;29727;0;0;2013;Darmstadt;0,358529979385061;0,473687608614948;0,0450224089786563;0,0793864297896838;0,0113739689986711;0,320096276152463;0,393510273696217;0,0785202003626327;0,155189575117156;0,0155813690729193;0,375458211653456;0,437742617874122;0,0358965411959698;0,0793660313167881;0,0379192654948314;0,303807537199277;0,358163955162036;0,105999476599642;0,138673834343787;0,05153312688097;0,349142082648441;0,343361577918214;0,0768158245246125;0,118814294216;0,0635531498852269;0,287937249473715;0,247144840876243;0,150418000963528;0,168486978207272;0,0842746620568481
187;187;187;Odenwald;6;Hessen;HE;0;0;0;187;188;188;144;0;0;0;0;0;0;0;0;2002;Odenwald;6;0;231299;189584;185750;84190;73677;76042;71965;0;0;9406;17905;11425;14840;2426;2108;2005;Odenwald;6;0;234100;187764;183022;76617;63338;76696;65039;0;0;8882;17382;9421;21458;7275;8810;2009;Odenwald;6;0;234911;176808;171849;50797;42756;69191;56677;18409;29697;11574;13403;16215;19379;0;0;2013;Odenwald;0,409378196500673;0,444077559287704;0,0602635243480463;0,0496138914676344;0,0127964385180184;0,38742934051144;0,388624567474048;0,0782766478183813;0,0944436239345092;0,0111190817790531;0,419053447126575;0,408049466351377;0,0501746873735114;0,0473040625466011;0,0387454464114527;0,35536165051196;0,33732770925204;0,114281757951471;0,0925736562919409;0,0469206024584052;0,402626724624525;0,287300348400525;0,104118591918918;0,0917096511470069;0,065460838876069;0,329806981710688;0,241821637029999;0,167961856929551;0,109604769014977;0,0758053934211122
188;188;188;Bergstraße;6;Hessen;HE;0;0;0;188;189;189;145;0;0;0;0;0;0;0;0;2002;Bergstraße;6;0;196599;158915;155794;70393;61830;67537;61007;0;0;6464;14374;6762;12345;1233;1434;2005;Bergstraße;6;0;199215;158094;155225;64837;54838;68835;56712;0;0;5946;13411;5953;17323;5177;6617;2009;Bergstraße;6;0;199708;148308;145600;44903;35748;64472;50275;12966;25219;9171;10891;11296;15683;0;0;2013;Bergstraße;0,433501932038461;0,442960072994997;0,0425510493030866;0,0406758329924803;0,00775886480193814;0,39158760927892;0,389075921089891;0,0776830381021301;0,0904508699619293;0,00902369191076991;0,443453052021259;0,410116765974673;0,0376548129593786;0,0376105355041937;0,0327463407845965;0,365353519085199;0,346869583918428;0,109574050881121;0,0848292787835085;0,0418548458512025;0,442802197802198;0,302768562720824;0,0874261671656283;0,076165817083367;0,0618375273080346;0,34529532967033;0,241038919006392;0,170044771691345;0,105746149904253;0,0734350136203037
189;189;189;Eichsfeld  Nordhausen  Kyffhäuserkreis;16;Thüringen;TH;1;0;1;189;190;190;296;0;0;0;0;1;0;0;0;2002;Eichsfeld - Nordhausen;15;1;168250;127837;126093;43503;46428;51930;47930;0;0;3123;4257;6424;7300;19002;16225;2005;Eichsfeld - Nordhausen - Unstrut-Hainich-Kreis I;15;1;208484;158345;155576;46127;44045;57982;50360;0;0;3824;6121;7455;13068;32141;34797;2009;Eichsfeld - Nordhausen - Unstrut-Hainich-Kreis I;16;1;204717;136404;134859;22854;22341;57882;51863;9942;14382;33005;32391;5540;6507;0;0;2013;Eichsfeld – Nordhausen – Unstrut-Hainich-Kreis I;0,411838880826057;0,340300538967592;0,050251492134515;0,0244295470012594;0,148642411821304;0,380116263392893;0,363181238608541;0,0571039683346762;0,0333002182466735;0,12691943646988;0,372692446135651;0,291306956329534;0,0470807414190533;0,0241497994884587;0,202980832991253;0,32370031367306;0,278158451482522;0,0825286557832581;0,0386560990242824;0,219754333891187;0,429203835116677;0,167546406263746;0,0728864256180171;0,040614644731826;0,241965045013343;0,384572034495288;0,163785519486232;0,10543679070995;0,0477038796516231;0,23746371074162
190;190;190;Eisenach  Wartburgkreis  Unstrut-Hainich-Kreis;16;Thüringen;TH;1;0;1;190;191;191;297;0;0;0;0;1;0;0;0;2002;Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis I;15;1;185691;138303;136346;57851;56859;44419;41055;0;0;4471;5202;7258;7698;21844;20701;2005;Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis II;15;1;206854;155366;152433;53696;47724;43695;40233;0;0;4412;6541;7301;11506;34133;37711;2009;Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis II;16;1;201700;131047;129135;29106;23845;44903;42063;8211;11921;35666;36508;4921;6451;0;0;2013;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis II;0,325781467736494;0,418291721799238;0,0524789773179179;0,0323275706239199;0,157943067033976;0,301108943423349;0,411119064662372;0,0556603978221731;0,0376130669616711;0,149678604224059;0,286650528428883;0,345609721560702;0,0469922634295792;0,0283974614780583;0,219694141575377;0,263938910865757;0,307171453213702;0,0740573870731048;0,0421005882882999;0,242723633227347;0,34772137685368;0,222103520111105;0,0626569093531328;0,0375514128518776;0,272161896113608;0,325728888372633;0,181957618259098;0,0909673628545484;0,0492266133524613;0,278587071813929
191;191;191;Jena  Sömmerda  Weimarer Land I;16;Thüringen;TH;1;0;1;191;192;192;298;0;0;0;0;1;0;0;0;2002;Kyffhäuserkreis - Sömmerda - Unstrut-Hainich-Kreis II;15;1;205199;150325;147694;63322;60564;45206;43692;0;0;3593;4931;8821;8459;26410;24875;2005;Kyffhäuserkreis - Sömmerda - Weimarer Land I;15;1;207463;155082;151808;44638;43332;46738;40334;0;0;4391;6037;7596;12115;41234;40688;2009;Kyffhäuserkreis - Sömmerda - Weimarer Land I;16;1;200901;127925;126083;22819;21692;42674;39696;9800;12661;39568;37923;5754;6064;0;0;2013;Kyffhäuserkreis – Sömmerda – Weimarer Land I;0,306078784513927;0,421233993015134;0,058679527690005;0,0239015466489273;0,17568601363712;0,295827860305767;0,402887077997672;0,0562714119407949;0,0328022617661733;0,165474804590055;0,30787573777403;0,287834822867902;0,0489805393275815;0,0283140532105596;0,265885144633162;0,265690872681282;0,279413471582776;0,0781199623425027;0,0389277930385216;0,262364426561432;0,338459586145634;0,178377955833496;0,0766073871409029;0,0449794801641587;0,309306234121556;0,314840224296693;0,169568106312292;0,0989720539378542;0,0474027750635138;0,296447136994333
192;192;192;Gotha  Ilm-Kreis;16;Thüringen;TH;0;0;1;192;193;193;299;0;0;0;0;0;0;0;0;2002;Gotha - Ilm-Kreis;15;1;220101;166006;163665;68076;66231;50151;48951;0;0;4814;6321;10573;9493;29106;26509;2005;Gotha - Ilm-Kreis;15;1;218863;165851;162426;60384;50019;47115;42966;0;0;4171;7170;7598;12399;34761;40120;2009;Gotha - Ilm-Kreis;16;1;214510;139919;137948;37032;27092;40063;42479;10056;12393;35942;38257;7391;7608;0;0;2013;Gotha – Ilm-Kreis;0,306424709009257;0,410081563316989;0,0636904690191921;0,028998951845114;0,175331012132092;0,299092658784713;0,398967507198535;0,0571846800718046;0,0380769369781815;0,159686999265087;0,290070555206679;0,364085836081784;0,045812204930932;0,0251490795955406;0,209591741985276;0,264526615197074;0,301589981368819;0,0747598748274053;0,0432315753296634;0,241903877576861;0,29042102821353;0,264667414718516;0,0718701534459223;0,0528234192640027;0,256877193233228;0,307934874010497;0,193626312366441;0,0885726741900671;0,054374316568872;0,273422480149229
193;193;193;Erfurt  Weimar  Weimarer Land II;16;Thüringen;TH;0;0;1;193;194;194;300;0;0;0;0;1;0;0;0;2002;Erfurt;15;1;161977;121524;120183;50299;49261;33078;29273;0;0;5523;8209;5025;6494;24815;22866;2005;Erfurt - Weimar - Weimarer Land II;15;1;223315;169272;166540;52304;51375;45728;37749;0;0;12553;13638;6801;12638;43520;43048;2009;Erfurt - Weimar - Weimarer Land II;16;1;225708;151236;149598;33488;26897;45931;41777;8897;13429;43050;41801;12137;15630;0;0;2013;Erfurt – Weimar – Weimarer Land II;0,275230273832406;0,413901780718212;0,0413498568184062;0,0454478127777229;0,204198347651493;0,243570222077998;0,405360258056022;0,0534380040156677;0,0675504427109048;0,18816036338501;0,274576678275489;0,308993808781133;0,040177938465901;0,0741587504135356;0,257100997211588;0,226666266362435;0,303505600453708;0,0746609007987145;0,0805685523890543;0,254312585660948;0,307029505742055;0,221428760348065;0,058828585786453;0,0802520563886905;0,284654447353805;0,279261754836295;0,177847866909995;0,088794995900447;0,103348409108942;0,276395831680288
194;195;194;Gera  Greiz  Altenburger Land;16;Thüringen;TH;1;0;1;195;196;197;304;0;0;0;0;0;0;0;0;2002;Greiz - Altenburger Land;15;1;194424;143780;141583;54964;55489;46810;43152;0;0;4135;4740;10326;9388;24691;22998;2005;Greiz - Altenburger Land;15;1;190763;144322;141432;42586;39083;44714;37865;0;0;3661;5423;7289;12571;36507;37611;2009;Greiz - Altenburger Land;16;1;182336;116989;115246;20224;19006;42988;37841;9237;12557;33672;33017;4196;4919;0;0;2013;Greiz – Altenburger Land;0,330618788978903;0,382278481012658;0,0718180553623592;0,0287592154680762;0,171727639449158;0,304782353813664;0,385929892891918;0,0652941994714147;0,032967032967033;0,159952705522326;0,316151931670343;0,295076287745458;0,0505051204944499;0,0253668879311539;0,252955197405801;0,267725832909101;0,270804173999806;0,0871038372528097;0,0375756987846621;0,260604758803232;0,373010776946705;0,172870953679406;0,0789561411756661;0,0358666199386267;0,287821931976511;0,328349790882113;0,162459718435067;0,107334877638069;0,042046688150168;0,282223114993717
195;196;195;Saalfeld-Rudolstadt  Saale-Holzland-Kreis  Saale-Orla-Kreis;16;Thüringen;TH;1;0;1;196;197;198;305;0;0;0;0;0;0;0;0;2002;Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis;15;1;243395;181757;179210;74371;71786;55783;53347;0;0;4090;5818;10134;9828;33079;31686;2005;Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis;15;1;239958;181086;177860;53561;52230;46818;44322;0;0;4687;6501;8850;13278;46099;49406;2009;Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis;16;1;231447;148939;147094;27824;25004;46726;44770;12534;14342;45820;45439;5684;6654;0;0;2013;Sonneberg – Saalfeld-Rudolstadt – Saale-Orla-Kreis;0,311271692427878;0,409178188460417;0,0557557618138504;0,0225025721155169;0,181995741567037;0,297678700965348;0,394955902661246;0,0540721952937163;0,0320097712880384;0,174331662604466;0,263229506353312;0,295776592337342;0,0488718067658461;0,0258827297527142;0,254569651988558;0,249195996851456;0,288426493489281;0,073324276862927;0,0359000695801995;0,272831693228632;0,317660815532925;0,186814736234297;0,0841552581929515;0,0381632748977769;0,307642726216773;0,304363196323439;0,167880810264605;0,0962944561196194;0,0446760082986995;0,305084631963421
196;197;196;Suhl  Schmalkalden-Meiningen  Hildburghausen  Sonneberg;16;Thüringen;TH;1;0;1;197;198;199;307;0;0;0;0;0;0;0;0;2002;Suhl - Schmalkalden-Meiningen - Hildburghausen;15;1;215683;159322;157073;55731;62290;49967;46396;0;0;3991;5527;7544;8649;39313;29566;2005;Suhl - Schmalkalden-Meiningen - Hildburghausen;15;1;213525;158033;155179;47046;46986;41833;38376;0;0;4981;6149;8108;12068;44753;43073;2009;Suhl - Schmalkalden-Meiningen - Hildburghausen;16;1;207012;130502;128896;27055;22682;39600;38338;10313;12118;41361;40815;5936;6762;0;0;2013;Suhl – Schmalkalden-Meiningen – Hildburghausen;0,318113233974012;0,34980103187256;0,0473506483724784;0,025049898946787;0,246751861011034;0,295378581933241;0,390969232121113;0,0542862881460188;0,0346907520618621;0,185573869271036;0,269579002313457;0,297697316383287;0,0513057399403922;0,0315187334290939;0,283187688647308;0,247301503425077;0,297317648845494;0,076363797434713;0,0389095948314593;0,272556997589111;0,307224428997021;0,207314830424055;0,0790256088029302;0,0454858929365067;0,316937671453311;0,297433589870904;0,173805765428882;0,0928568144549509;0,0518152978498414;0,312753827527547
197;198;197;Neuwied;7;Rheinland-Pfalz;RP;0;0;0;198;199;200;146;0;0;0;0;0;0;0;0;2002;Neuwied;7;0;241016;192672;190028;85110;73235;83950;79365;0;0;5791;13318;11118;17222;1897;1807;2005;Neuwied;7;0;242693;190310;186880;82753;66828;81308;72203;0;0;4324;11492;7492;20866;7276;9514;2009;Neuwied;7;0;242568;172799;170064;61544;42279;66214;61307;17881;28754;11331;15360;9518;14005;0;0;2013;Neuwied;0,441777001284021;0,441735176880917;0,0577042850024913;0,030056261418369;0,0098457482145823;0,417648978045341;0,380101934894536;0,0893850689254277;0,0691226540441787;0,00937863311742236;0,435081335616438;0,434832641479691;0,0393673480111397;0,0227208239188692;0,0382323577321213;0,386360231164384;0,351153381325206;0,109642162787032;0,0603856865114813;0,0499921181230624;0,389347539749741;0,356159468515443;0,103478608093797;0,0550813372762574;0,0655732961417601;0,360493696490733;0,244671554812238;0,166401425934178;0,0810479227310343;0,088889403295158
198;199;198;Ahrweiler;7;Rheinland-Pfalz;RP;0;0;0;199;200;201;147;0;0;0;0;0;0;0;0;2002;Ahrweiler;7;0;191068;152366;150140;62886;50594;71726;69227;0;0;0;11103;13970;14785;0;1184;2005;Ahrweiler;7;0;193865;152517;149884;53578;47636;73883;64612;0;0;5748;8962;8697;18276;5616;6786;2009;Ahrweiler;7;0;195658;139346;137159;33987;28973;62145;54737;20470;25933;8310;10171;10094;11622;0;0;2013;Ahrweiler;0,477727454375916;0,412729874118898;0,0916871217988265;0;0;0,461082989210071;0,332055707966344;0,0970360841657588;0,0728705879264403;0,00777076250607091;0,492934536041205;0,351291987122747;0,0570231515175358;0,0376876020378056;0,0368221247467495;0,431080035227242;0,312332395732935;0,119829264934401;0,0587606627457923;0,0444934007356557;0,453087292849904;0,243903664260187;0,146900521005267;0,0724383907683034;0,0596357268956411;0,399076983646717;0,207921289452155;0,186105090924748;0,083403901080763;0,0729909721125831
199;200;199;Koblenz;7;Rheinland-Pfalz;RP;0;0;0;200;201;202;148;0;0;0;0;0;0;0;0;2002;Koblenz;7;0;195810;155023;153005;65555;59575;67119;62672;0;0;7499;12308;9574;13696;1459;1482;2005;Koblenz;7;0;196029;152025;149999;58645;52665;67876;57205;0;0;8120;11171;6888;17953;6287;7227;2009;Koblenz;7;0;196560;138790;136237;38080;32414;59853;49065;13084;23679;9935;11239;13222;13732;0;0;2013;Koblenz;0,438671938825529;0,422872735013514;0,0617585777594292;0,0483734671629371;0,00941150667965399;0,409607529165714;0,38429781387278;0,0883481805925572;0,0793946704682531;0,0095598717609645;0,452509683397889;0,385758921230061;0,0453083374444993;0,0534122677191251;0,0413550402894261;0,381369209128061;0,346423285643809;0,118092419010031;0,073481335306693;0,0475382338431179;0,439329991118419;0,274371352402911;0,094271921608185;0,0952662295554435;0,0715829670725557;0,360144454149754;0,233547085524894;0,170610274515455;0,0989408458822682;0,0809784566611427
200;201;200;Mosel/Rhein-Hunsrück;7;Rheinland-Pfalz;RP;0;0;0;201;202;203;149;0;0;0;0;0;0;0;0;2002;Mosel/Rhein-Hunsrück;7;0;179555;145190;142877;49428;47496;69106;66431;0;0;6982;8807;16014;15537;0;1208;2005;Mosel/Rhein-Hunsrück;7;0;180870;143887;140435;45617;42870;69904;59542;0;0;5633;7954;10584;19253;6133;6821;2009;Mosel/Rhein-Hunsrück;7;0;179373;130191;127556;29859;26447;60105;50302;15714;24248;9035;10568;9724;10265;0;0;2013;Mosel/Rhein-Hunsrück;0,48367476920708;0,340436669192093;0,110296852400303;0,0480887113437565;0;0,464952371620345;0,327129967628625;0,107011502169571;0,0606584475514843;0,00832013224051243;0,497767650514473;0,317033505459145;0,0735577223793671;0,0391487764704247;0,0426237255624205;0,423982625413893;0,29794213514772;0,13380638973639;0,0552794901554692;0,0474052555130067;0,471204804164445;0,229347650759269;0,120699587529092;0,0746902627677797;0,0693980382668541;0,394352284486814;0,203140001997066;0,186249433524591;0,0788456959390434;0,081173045755851
